sale_id,customer_key,product_key,store_key,date_key,quantity,discount_pct,gross_amount,discount_amount,net_amount
556,15,38,6,224,6,5.0,281.52,14.076,267.44399999999996
46,16,25,1,393,2,15.0,580.56,87.08399999999999,493.47599999999994
940,50,44,7,393,18,0.0,3661.2000000000003,0.0,3661.2000000000003
771,88,49,1,559,9,10.0,3049.7400000000002,304.97400000000005,2744.766
244,9,50,1,403,6,15.0,1114.44,167.166,947.2740000000001
111,58,42,1,97,17,0.0,4212.43,0.0,4212.43
711,62,42,1,12,10,5.0,2477.9,123.89500000000001,2354.005
835,57,10,5,12,17,15.0,4689.28,703.3919999999999,3985.888
581,83,32,1,328,3,20.0,1129.1399999999999,225.82799999999997,903.3119999999999
512,46,46,7,328,4,15.0,1862.84,279.426,1583.414
541,28,22,1,443,14,20.0,6068.16,1213.632,4854.528
42,99,38,1,294,7,15.0,328.44,49.266,279.174
716,18,37,7,294,3,0.0,1471.08,0.0,1471.08
912,40,38,1,467,10,0.0,469.20000000000005,0.0,469.20000000000005
810,43,23,5,467,13,10.0,1596.27,159.627,1436.643
812,100,38,1,472,3,0.0,140.76,0.0,140.76
537,56,36,1,104,15,15.0,4356.3,653.445,3702.855
138,74,21,1,277,5,0.0,1688.85,0.0,1688.85
162,36,21,1,103,10,10.0,3377.7,337.77,3039.93
291,33,35,5,103,4,20.0,1123.4,224.68000000000004,898.72
177,23,39,1,373,15,15.0,2396.85,359.5275,2037.3225
618,92,12,6,373,10,20.0,3218.0,643.6,2574.4
983,29,2,1,395,6,15.0,577.2,86.58,490.62000000000006
504,61,24,1,112,8,10.0,2036.8,203.68,1833.12
669,63,12,1,169,19,15.0,6114.2,917.13,5197.07
845,53,12,1,381,5,20.0,1609.0,321.8,1287.2
27,42,46,1,396,2,0.0,931.42,0.0,931.42
921,38,46,1,213,13,15.0,6054.23,908.1344999999999,5146.095499999999
310,18,37,1,81,16,20.0,7845.76,1569.152,6276.608
978,23,16,1,82,4,5.0,994.0,49.7,944.3
748,33,16,1,142,17,10.0,4224.5,422.45000000000005,3802.05
633,45,3,5,142,2,20.0,37.72,7.5440000000000005,30.176
278,20,43,5,364,8,15.0,1540.96,231.144,1309.816
95,90,43,5,474,2,5.0,385.24,19.262,365.978
629,75,4,5,506,13,0.0,3276.13,0.0,3276.13
29,15,26,5,506,1,20.0,386.59,77.318,309.272
140,44,23,5,466,5,0.0,613.95,0.0,613.95
143,12,6,6,466,4,10.0,758.28,75.828,682.452
873,70,31,7,466,18,20.0,7972.38,1594.476,6377.904
459,81,23,5,239,17,20.0,2087.4300000000003,417.4860000000001,1669.9440000000002
637,26,11,5,267,17,20.0,4408.44,881.688,3526.7519999999995
690,99,15,5,468,14,5.0,6855.240000000001,342.76200000000006,6512.478000000001
624,51,47,5,468,16,10.0,712.0,71.2,640.8
731,97,28,5,468,19,5.0,9449.27,472.46350000000007,8976.8065
335,8,48,5,4,14,5.0,1573.18,78.659,1494.521
77,67,40,6,4,4,0.0,414.2,0.0,414.2
158,68,7,5,527,2,0.0,749.28,0.0,749.28
269,74,25,5,527,7,10.0,2031.9599999999998,203.196,1828.764
382,98,42,5,527,5,10.0,1238.95,123.89500000000001,1115.055
666,2,15,6,527,19,5.0,9303.54,465.1770000000001,8838.363000000001
415,95,7,5,208,7,10.0,2622.48,262.248,2360.232
267,39,13,7,208,8,0.0,1061.84,0.0,1061.84
777,5,44,5,172,17,10.0,3457.8,345.78000000000003,3112.02
64,1,17,5,11,17,0.0,7717.83,0.0,7717.83
443,50,14,5,342,8,20.0,2392.32,478.46400000000006,1913.8560000000002
173,36,29,6,342,19,0.0,4565.13,0.0,4565.13
751,36,10,5,291,15,0.0,4137.599999999999,0.0,4137.599999999999
788,26,35,5,282,18,15.0,5055.3,758.295,4297.005
306,99,25,5,525,8,10.0,2322.24,232.224,2090.0159999999996
539,14,38,6,525,15,20.0,703.8000000000001,140.76000000000002,563.0400000000001
907,49,49,5,56,4,0.0,1355.44,0.0,1355.44
154,74,47,7,56,5,15.0,222.5,33.375,189.125
146,2,18,7,56,17,20.0,3788.45,757.69,3030.7599999999998
15,86,50,5,43,1,10.0,185.74,18.574,167.166
798,23,50,5,182,4,10.0,742.96,74.296,668.664
574,67,16,6,182,18,5.0,4473.0,223.65,4249.35
283,1,3,5,490,4,5.0,75.44,3.7720000000000002,71.66799999999999
661,10,3,7,490,13,10.0,245.18,24.518,220.662
240,46,3,5,398,17,5.0,320.62,16.031000000000002,304.589
631,26,22,5,106,4,5.0,1733.76,86.688,1647.072
881,28,38,5,161,2,20.0,93.84,18.768,75.072
672,9,21,5,204,7,5.0,2364.39,118.2195,2246.1704999999997
549,56,21,5,354,18,10.0,6079.86,607.986,5471.874
492,27,20,5,230,13,20.0,4239.3,847.8600000000001,3391.44
387,6,39,5,85,11,0.0,1757.6899999999998,0.0,1757.6899999999998
680,49,20,7,85,15,0.0,4891.5,0.0,4891.5
148,87,12,5,497,15,20.0,4827.0,965.4000000000001,3861.6
321,57,12,5,281,7,10.0,2252.6,225.26,2027.34
752,29,12,5,205,5,15.0,1609.0,241.35,1367.65
280,72,26,5,58,5,20.0,1932.9499999999998,386.59,1546.36
510,12,27,5,58,15,15.0,470.55,70.5825,399.96750000000003
836,1,30,5,454,12,10.0,1763.7599999999998,176.37599999999998,1587.3839999999998
215,85,30,5,128,4,15.0,587.92,88.18799999999999,499.73199999999997
264,19,46,5,448,18,5.0,8382.779999999999,419.13899999999995,7963.640999999999
286,92,5,5,59,8,15.0,780.96,117.144,663.816
850,26,4,6,59,19,0.0,4788.19,0.0,4788.19
648,64,45,5,16,4,10.0,1694.64,169.46400000000003,1525.1760000000002
98,39,43,6,16,4,10.0,770.48,77.048,693.432
698,93,45,5,475,8,10.0,3389.28,338.92800000000005,3050.3520000000003
761,66,1,5,148,8,10.0,3978.24,397.824,3580.4159999999997
832,36,1,5,502,16,15.0,7956.48,1193.472,6763.008
954,97,43,6,465,8,0.0,1540.96,0.0,1540.96
880,26,4,6,77,10,20.0,2520.1,504.02,2016.08
585,52,33,6,372,5,20.0,2385.05,477.01000000000005,1908.0400000000002
545,2,11,6,485,5,10.0,1296.6,129.66,1166.9399999999998
587,64,41,6,49,19,5.0,2689.4500000000003,134.47250000000003,2554.9775000000004
754,57,41,6,227,17,10.0,2406.3500000000004,240.63500000000005,2165.715
973,82,29,6,285,16,15.0,3844.32,576.648,3267.672
106,34,17,6,63,3,15.0,1361.97,204.2955,1157.6745
433,79,17,6,34,2,0.0,907.98,0.0,907.98
334,90,5,7,34,18,10.0,1757.16,175.716,1581.444
493,93,6,6,407,7,0.0,1326.99,0.0,1326.99
170,99,8,6,74,11,10.0,3995.8599999999997,399.586,3596.2739999999994
489,67,47,6,132,16,20.0,712.0,142.4,569.6
13,87,32,6,539,12,5.0,4516.5599999999995,225.82799999999997,4290.732
557,64,32,6,412,18,15.0,6774.84,1016.226,5758.6140000000005
862,34,2,6,442,18,15.0,1731.6000000000001,259.74,1471.8600000000001
715,89,2,6,344,6,15.0,577.2,86.58,490.62000000000006
674,15,24,6,131,7,10.0,1782.2,178.22000000000003,1603.98
360,25,24,6,251,6,10.0,1527.6,152.76,1374.84
681,69,24,6,457,18,15.0,4582.8,687.42,3895.38
256,17,24,7,457,16,15.0,4073.6,611.04,3462.56
899,87,12,6,235,6,10.0,1930.8000000000002,193.08000000000004,1737.7200000000003
846,9,27,6,89,1,20.0,31.37,6.274000000000001,25.096
422,50,30,6,345,2,10.0,293.96,29.396,264.56399999999996
495,50,5,6,498,15,10.0,1464.3000000000002,146.43000000000004,1317.8700000000001
783,2,37,6,460,17,5.0,8336.12,416.80600000000004,7919.314
142,13,16,6,181,6,0.0,1491.0,0.0,1491.0
133,12,16,6,359,18,20.0,4473.0,894.6,3578.4
179,96,18,6,531,11,15.0,2451.35,367.7025,2083.6475
205,78,18,6,14,14,10.0,3119.9,311.99,2807.91
930,32,28,6,349,4,20.0,1989.32,397.86400000000003,1591.456
363,56,40,6,292,11,20.0,1139.05,227.81,911.24
546,26,13,7,399,9,10.0,1194.57,119.457,1075.1129999999998
393,3,13,7,367,17,20.0,2256.41,451.282,1805.128
224,58,29,7,440,19,10.0,4565.13,456.51300000000003,4108.617
758,33,8,7,440,17,20.0,6175.42,1235.084,4940.336
274,45,29,7,102,1,20.0,240.27,48.054,192.216
652,100,44,7,175,13,10.0,2644.2000000000003,264.42,2379.78
819,9,8,7,140,12,0.0,4359.12,0.0,4359.12
379,49,45,7,140,16,15.0,6778.56,1016.784,5761.776000000001
847,74,8,7,51,18,0.0,6538.68,0.0,6538.68
807,89,47,7,167,16,10.0,712.0,71.2,640.8
186,99,35,7,86,19,5.0,5336.150000000001,266.80750000000006,5069.342500000001
420,54,28,7,86,13,15.0,6465.29,969.7935,5495.4965
948,87,50,7,200,17,10.0,3157.58,315.75800000000004,2841.822
863,91,50,7,330,10,20.0,1857.4,371.48,1485.92
635,5,42,7,207,1,5.0,247.79,12.3895,235.4005
322,75,42,7,158,7,15.0,1734.53,260.17949999999996,1474.3505
825,86,32,7,221,14,10.0,5269.32,526.932,4742.388
923,63,3,7,57,7,5.0,132.01999999999998,6.600999999999999,125.41899999999998
718,72,38,7,366,15,5.0,703.8000000000001,35.190000000000005,668.61
826,11,38,7,35,3,5.0,140.76,7.038,133.72199999999998
980,19,36,7,269,14,10.0,4065.88,406.588,3659.292
952,67,21,7,532,18,20.0,6079.86,1215.972,4863.888
623,94,20,7,312,8,0.0,2608.8,0.0,2608.8
597,70,39,7,6,11,0.0,1757.6899999999998,0.0,1757.6899999999998
840,40,26,7,351,17,15.0,6572.03,985.8045,5586.2255
243,42,30,7,44,19,5.0,2792.62,139.631,2652.989
236,74,5,7,44,8,10.0,780.96,78.096,702.864
339,28,37,7,209,4,20.0,1961.44,392.288,1569.152
441,98,18,7,153,12,0.0,2674.2,0.0,2674.2
506,21,18,7,36,9,5.0,2005.6499999999999,100.2825,1905.3674999999998
354,46,40,7,461,18,15.0,1863.8999999999999,279.585,1584.3149999999998
